Source,Type,Target,Relation,Domain,Range,Quantifier,Comment,Defined By,Label
CellStackIntegratedSystem,Class,LabEquipmentSystem,IS-A,,,,A system for running flow cell-based experiments.,https://www.theworldavatar.com/kg/ontotechnicalsystem/,Cell stack integrated system
FlameSynthesisDiagnosticSystem,Class,LabEquipmentSystem,IS-A,,,,A system for observing flame synthesis processes.,https://www.theworldavatar.com/kg/ontotechnicalsystem/,Flame synthesis diagnostic system
CalorimetrySystem,Class,LabEquipmentSystem,IS-A,,,,A system for running calorimetry experiments.,https://www.theworldavatar.com/kg/ontotechnicalsystem/,Calorimetry system
BurnerSystem,Class,LabEquipmentSystem,IS-A,,,,A system for experiments that require burning via exposure to fire.,https://www.theworldavatar.com/kg/ontotechnicalsystem/,Burner system
MixingSystem,Class,LabEquipmentSystem,IS-A,,,,A system for mixing several different solutions or solids into 1 homogeneous mix.,https://www.theworldavatar.com/kg/ontotechnicalsystem/,Mixing system
FreezeDryerSystem,Class,LabEquipmentSystem,IS-A,,,,A system for freezing samples while removing moisture from the sample.,https://www.theworldavatar.com/kg/ontotechnicalsystem/,Freeze-dryer system
FlameImagingSystem,Class,LabEquipmentSystem,IS-A,,,,A system for capturing the composition and images of a flame.,https://www.theworldavatar.com/kg/ontotechnicalsystem/,Flame imaging system
CombustionAnalysisSystem,Class,LabEquipmentSystem,IS-A,,,,A system for analysing the properties of a combustion done by an engine.,https://www.theworldavatar.com/kg/ontotechnicalsystem/,Combustion analysis system
ChromatographySystem,Class,LabEquipmentSystem,IS-A,,,,A system for doing chromatography on a solution.,https://www.theworldavatar.com/kg/ontotechnicalsystem/,Chromatography system
EmissionDiagnosticSystem,Class,LabEquipmentSystem,IS-A,,,,A system for diagnosing the emission of an engine.,https://www.theworldavatar.com/kg/ontotechnicalsystem/,Emission diagnostic system
EyeTrackingSystem,Class,http://www.theworldavatar.com/ontology/ontocape/upper_level/technical_system.owl#TechnicalSystem,IS-A,,,,A system for tracking eye movement and focus.,https://www.theworldavatar.com/kg/ontotechnicalsystem/,Eye tracking system
SurveillanceSystem,Class,http://www.theworldavatar.com/ontology/ontocape/upper_level/technical_system.owl#TechnicalSystem,IS-A,,,,"A system for monitoring of behavior, many activities, or information for the purpose of information gathering, influencing, managing or directing. ",https://www.theworldavatar.com/kg/ontotechnicalsystem/,Surveillance system
CCTVSystem,Class,SurveillanceSystem,IS-A,,,,A system that provides video recordings in a closed circuit environment.,https://www.theworldavatar.com/kg/ontotechnicalsystem/,CCTV system
MedicalMonitoringSystem,Class,http://www.theworldavatar.com/ontology/ontocape/upper_level/technical_system.owl#TechnicalSystem,IS-A,,,,A system for monitoring medical conditions of a human.,https://www.theworldavatar.com/kg/ontotechnicalsystem/,Medical monitoring system
EEGSystem,Class,MedicalMonitoringSystem,IS-A,,,,A system for running and collecting data from electroencephalogram experiments.,https://www.theworldavatar.com/kg/ontotechnicalsystem/,EEG system
ECGRespirationMonitoringSystem,Class,MedicalMonitoringSystem,IS-A,,,,A system that monitors heart and respiration conditions by detecting electrical signals in the body.,https://www.theworldavatar.com/kg/ontotechnicalsystem/,ECG respiration monitoring system
ComputerSystem,Class,http://www.theworldavatar.com/ontology/ontocape/upper_level/technical_system.owl#TechnicalSystem,IS-A,,,,A system of computer parts working together as a computer or a computer part.,https://www.theworldavatar.com/kg/ontotechnicalsystem/,Computer system
SoundSystem,Class,http://www.theworldavatar.com/ontology/ontocape/upper_level/technical_system.owl#TechnicalSystem,IS-A,,,,A system containing a set of equipment for the reproduction and amplification of sound. ,https://www.theworldavatar.com/kg/ontotechnicalsystem/,Sound system 
DisplaySystem,Class,http://www.theworldavatar.com/ontology/ontocape/upper_level/technical_system.owl#TechnicalSystem,IS-A,,,,A system through which information is conveyed through visual means.,https://www.theworldavatar.com/kg/ontotechnicalsystem/,Display system
GPSSystem,Class,http://www.theworldavatar.com/ontology/ontocape/upper_level/technical_system.owl#TechnicalSystem,IS-A,,,,A system used to determine the location of something on Earth.,https://www.theworldavatar.com/kg/ontotechnicalsystem/,GPS system
EmergencySystem,Class,http://www.theworldavatar.com/ontology/ontocape/upper_level/technical_system.owl#TechnicalSystem,IS-A,,,,"A system within any given property provided for activation and occupant and/or emergency services notification for unforeseen events such as fire, medical emergency, power failure etc.",https://www.theworldavatar.com/kg/ontotechnicalsystem/,Emergency system
ElectricalPowerSystem,Class,http://www.theworldavatar.com/ontology/ontocape/upper_level/technical_system.owl#TechnicalSystem,IS-A,,,,"A system that is comprised of a network of electrical components deployed to supply, transfer, and use electric power.",https://www.theworldavatar.com/kg/ontotechnicalsystem/,Electrical power system
ElectricalPowerGenerationSystem,Class,ElectricalPowerSystem,IS-A,,,,A system that is comprised of a network of electrical components deployed to supply electric power.,https://www.theworldavatar.com/kg/ontotechnicalsystem/,Electrical power generation system
ElectricalPowerTransmissionSystem,Class,ElectricalPowerSystem,IS-A,,,,A system that is comprised of a network of electrical components deployed to transmit electric power.,https://www.theworldavatar.com/kg/ontotechnicalsystem/,Electrical power transmission system
ElectricalPowerDistributionSystem,Class,ElectricalPowerSystem,IS-A,,,,A system that is comprised of a network of electrical components deployed to distribute electric power.,https://www.theworldavatar.com/kg/ontotechnicalsystem/,Electrical power distribution system
composedOf,Object Property,,,http://www.theworldavatar.com/ontology/ontocape/upper_level/technical_system.owl#TechnicalSystem,https://www.theworldavatar.com/kg/ontodevice/Device,,A relationship that describes the devices that a technical system is composed of.,https://www.theworldavatar.com/kg/ontotechnicalsystem/,composed of
containsSystem,Object Property,,,https://w3id.org/bot#Zone,http://www.theworldavatar.com/ontology/ontocape/upper_level/technical_system.owl#TechnicalSystem,,A relationship that describes the technical systems contained in a zone.,https://www.theworldavatar.com/kg/ontotechnicalsystem/,contains system
hasID,Data Property,,,http://www.theworldavatar.com/ontology/ontocape/upper_level/technical_system.owl#TechnicalSystem,String,,A relationship that describes the ID assigned to a technical system.,https://www.theworldavatar.com/kg/ontotechnicalsystem/,has ID
